text,target
경찰관 채용 과정에서의 신체적 평가 철회 요구가 확산,3
SKT의 독거노인 케어 서비스가 GSMA에서 우수 사례로 선정됨,3
충북 교육청 내 경비 노조합의 동군별 4개 목소리 갈등이 계속됨,3
2차 과학 전시회에서 대통령상을 수상한 충북 과학고 학생들,3
파코나 격리 시설에서 탈출한 외국인 청소부 사건에 대한 사회적 분노,3
창천 진입도로를 방도 승격시키기 위한 50억 원 지원 계획 발표,3
박정훈 SBS 사장이 한국텔레비전협회장에 취임,3
경찰의 날을 맞아 3주년 기념식 개최,3
추석 직전 일요일 대형마트의 의무 휴업 요일 변경에 대한 논란 심화,3
7월 13-14일 과학기술정보통신부 창립 50주년을 맞아 백년 기념 사업 추진,3
스마트폰 보안 강화를 위한 새로운 본인 인증 방식 도입 추진,4
"전자 지불 시장의 성장세 지속, 디지털 화폐 사용 확대 기대",4
통신사들의 기술 혁신으로 스마트폰 배터리 수명 연장,4
스마트폰과 PC의 보안 취약점 해결을 위한 종합 패치 계획 발표,4
KT가 선도하는 스마트 노래방 앱 시장을 공략하는 새로운 서비스 출시,4
"스마트폰 시장의 성장 둔화에 대응, 애플과 삼성의 고가 프리미엄 전략",4
기업용 IT 플랫폼 시장 진입을 위한 카카오 엔터프라이즈 출범 발표,4
"갤럭시 탭 시리즈의 전일 예약 시작, 통신사와의 협업 강화",4
통신사들이 선도하는 전자 UV 청소 기술로 스마트 기기 판매 확대,4
"자율 주행 기술의 발전을 선보이는 판교 모터쇼 개최, 무인 셔틀 운행 시범 예정",4
"증권사들, 사모 투자일임형 ISA 도입에 적극 동참",5
보험료 절감을 위한 차보험 비교 플랫폼 인기가 상승,5
"CJ ENM의 플레디스엔터 지분 인수 추진, 문화 콘텐츠 시장 진출 기대",5
"회계 전문가들, 정1 기준 대신 실적 기반 평가 제안",5
"우리은행, 경매 정보 제공 서비스 확대 추진",5
우리금융그룹의 한국거래소 신규 상장 계획 발표,5
2021년 9월에 해제과 식품 등 28만 주의 보호 조치 해제 예상,5
국채 금리 하락세가 지속되면서 3년물 국채 수익률 연간 2.25% 기록,5
증권 시장의 기본 환경은 안정적이지만 위험 요소도 존재,5
"충주에 4개 아파트 단위별 동시분양 계획 발표, 주택 공급 확대 기대",5
아시아 지역에서 독도 주장의 논란이 지속되고 있음,6
"전국 문화예술 행사, 24일부터 3주간 진행",0
"충남 해넘 해수욕장, 인기 명소로 등극",0
"KA 독립군, 중부 지역에 새로운 군사 기지를 건설",0
"중소기업, 인격적 리더십 강조에 힘쓰나",0
예술과 일상이 만나는 특별한 전시회 개최,0
"문학상 수상작, 2년 만에 한 번 더 선정",0
불교에서 고기 섭취 금지의 근거는 어디에 있는가,0
암울한 시기에도 희망을 잃지 않는 사람들,0
"2017년 연극계 최고의 작품 3편, 옥상 밭 고추 포함",0
"재생 가능 에너지, 미래의 지속 가능한 발전을 위한 필수 요소로 부상",0
류현진의 불안정한 성적이 FA 랭킹에 미치는 영향에 대한 의문이 제기되고 있다.,1
다저스의 4연패가 러시아의 9위 폴록의 3점 포스트시즌 출전으로 이어졌다.,1
스페인이 11회 연속 월드컵 본선 진출에서 이탈리아와의 플레이오프에 진출했다.,1
김욱이 경남을 상대로 첫 승을 거두며 STD 리그 도전에 나섰다.,1
조동현 전 현대모비스 감독이 프로농구계에 다시 발을 들였다.,1
김학민이 5스타로 활약하며 KB손해보험컵에서 8득점을 기록했다.,1
경찰이 두산의 이영하 선수에 대한 승부조작 제안을 한 브로커에 대한 수사를 시작했다.,1
소사가 4번의 탈락 후 2번의 승리를 거두며 LG의 4승을 도왔다.,1
스트리플링이 8이닝 1실점으로 다저스를 6연패에서 벗어나게 했다.,1
우리 은행 여자 농구팀이 9대 1로 파리연방은행을 제압하며 1위를 차지했다.,1
한국 정당 간의 헌법 질서 파괴 논란이 지속되고 있다.,2
북미 정상회담에서 사회당의 역할이 주목받고 있다.,2
미국과 북한 사이의 제재 해제와 교류 확대에 대한 전망이 밝혀지고 있다.,2
만약의 상황 대비를 위한 민주당 동당대회가 열린다.,2
지방선거를 앞두고 민주당 내부 경쟁이 본격화되고 있다.,2
평양 정상회담의 성공을 바라는 국민들의 소원이 담긴다.,2
한국 정당들은 향후 대선 전략에 대해 논의 중이다.,2
북한과의 관계 개선을 위한 미국의 노력이 지속되고 있다.,2
사회당은 정당 내부의 민주주의를 강화하기 위한 노력을 기울이고 있다.,2
한국의 정치 상황은 지속적인 변화와 불안정성을 맞이하고 있다.,2
"SK텔레콤, 폭우 피해 지역에 광대역 인터넷 설치 확대",3
경력단절 여성 직업교육 프로그램 확대 추진,3
전기 요인 의심으로 세종병원 탕비실 화재 재발 우려,3
30대 남성들 사이에서 사회 이슈 관심 증가 추세,3
"ZU 매체 집단 소유 문제, 정부 규제 강화 검토",3
수능 시험장 출입 통제 강화 방안 마련 중,3
"공공 기관 직원들, 부패 의혹에 대한 엄격한 검사 강화",3
"사회적 거리두기 재도입 여부, 전문가들의 의견 분분",3
코로나 백신 접종률 상승에 따른 면역군 형성 기대감,3
"정부, 디지털 뉴럴 네트워크 구축을 위한 자금 지원 확대",3
주차공간 부족 문제 해결을 위한 기술적 혁신에 100억 투자,4
2018년 갤럭시 시리즈 출시 전망에 대한 기대감 상승,4
통신사별로 다양한 갤럭시탭 사전 주문 이벤트 시작,4
액세서리 시장의 혁신: 스마트 기술 탑재된 액세서리 출시,4
초신성 폭발 관측 기록 개선: 3시간 내 발견의 새로운 기준,4
효과적인 에이즈 예방을 위한 저항성 백신 후보물질 개발 성공,4
온라인 플랫폼의 성장: 앱 기반 유튜브 플릭스 서비스 확대,4
항생제 저항성 문제 해결을 위한 유전자 공학 연구 진행 중,4
독립 영화의 발전: LHEVK0로 제작된 단편 영화 시리즈 화제,4
글로벌 페이 시장 경쟁 심화: 화웨이페이와 글로벌 페이 간의 격차 확대,4
의료용 재료 분야에서 셀론텍의 콜라겐 기술 특허 확대 기대감 상승,5
"외국인 투자 정책 협의회, 다국적 기업들의 참여 확대 모색",5
금융 위기 극복을 위한 4당국 초정례 회의 개최,5
2대 차량 7인승 SUV 'JUV' 출시 후 3천 40대 판매 실적 상승 기대,5
"애플, 플랫폼 서비스 '애플 뮤직'의 한국 시장 점유율 29% 기록",5
"미에셋과 신한, 실적 배당금 68% 배분 계획 발표",5
"제조업 역경기 전지수, 6개월 연속 하락 추세 지속",5
"그래픽 카드 가격, 공급 부족으로 인한 평균 가격 상승",5
"상장 기준을 완화한 코스닥, 기업의 자본금 인상 절차 간소화",5
"구글, 1년 이상 구독 앱 거래 수수료를 절반으로 인하",5
"전 세계적으로 AI 기술의 활용이 확대되면서, 원자력 발전 분야에서도 AI 기반의 모니터링 시스템 도입이 검토되고 있다.",6
"홍콩 시민들의 민주주의 요구가 강화되면서, 시민들이 직접 참여하는 임시정부 수립 방안이 제기되고 있다.",6
전통적인 왕실 행사인 즉위 예식의 현대화가 논의되고 있다.,6
필리핀 정부는 불법 수출 문제에 대응하여 나다산 쓰레기 수거 및 재활용 프로그램을 강화하고 있다.,6
국제 사회는 시리아 내 정세 안정을 위해 러시아에 공격 중단을 촉구하고 있다.,6
시베리아의 겨울잠 실패로 인한 갈색곰의 민가 침입 사고로 인한 인명 피해가 발생했다.,6
이스라엘 야당 연합은 선거 전략을 재조정하고 있다.,6
미국 항해사법원은 인터넷 중단 명령에 대한 항의를 받아들였다.,6
프랑스는 이란에 핵무기 개발 중단을 요구하고 있다.,6
전 세계적으로 갈등 지역에 대한 중재 역할을 하는 국제 기구들이 늘어나고 있다.,6
"한성백제박물관, 사계 콘서트 시즌을 여름에 맞이해 새롭게 선보임",0
"LCJLR 국권어로 '백색 시상' 수상, 국내 영화계의 자부심",0
"전국 아화 2풍 확산세 지속, 20,073명 감염",0
신흥 관객들 사이에서 상연 뮤지컬 인기를 끄는 '진사고오,0
신간자들의 독특한 관점을 담은 '데리1 읽는 간포퓰리즘 비평,0
"송악산 선착장에서 '배적이' 관찰, 생태계 건강 상태 확인",0
"경북 4개 시군의 호우특보 해제, 대부분 비상구 피해 최소화",0
"알뜰폰 '헬로 모바일', 청소년 요금을 반값 할인",0
"부산 '라라라 스타제럴 페스티벌', 커빵과 즐거운 공연으로 관객 매료",0
"위클리 스트어린이날', 국립과학관과 함께하는 다채로운 행사로 어린이날 기념",0
내달 개막하는 강원도 물들 5강원제에 대한 관심이 높아지고 있다.,1
"내년 프로농구 시즌을 앞두고 울산, 박정인과 포항, 김찬 등 15명이 우선 지명되었다.",1
크리스마스에 문경은 감독과 이상민 선수가 3점슛 대결을 펼칠 예정이다.,1
최지만 선수가 3경기 연속 2루타를 기록하며 타점멀티히트를 기록했다.,1
경남도경남FC의 도청 감사 사태로 인해 경남FC 대표가 사표를 제출했다.,1
이도 2건설의 감독 황연이 고민에 빠져 있다.,1
"내년 1월에 진짜 승부를 걸 예정인 헌 감독의 젊은 선수들, 자신감을 얻었다고 전했다.",1
"아시안게임에서 박항서 감독의 목소리가 높아지고 있으며, 베트남이 일본을 이길 것이라 주장한다.",1
전자랜드가 연도 찬물을 끼얹은 2연속 승리로 행진을 시작했다.,1
프로농구 인삼공사 커피퍼의 주전 선수 햄스트링 부상으로 교체될 가능성이 높다.,1
정치적 공감대 형성에 대한 국민들의 반응이 뜨거워지고 있다.,2
"여야 간의 협상이 계속되고 있으나, 노동 5법에 대한 합의가 이루어지지 않고 있다.",2
남북 정상회담의 성공을 위해 백금 평양에서 남북이 하나가 되어야 한다는 목소리가 높다.,2
여론 집중도 조사 위 출범위원장에 김영욱 교수가 선임되었다.,2
민주주의를 지키기 위해 최저임금 후속책에 대한 종합안 마련을 촉구하는 목소리가 높다.,2
설날을 맞아 북한은 3일간 휴무를 선언했다.,2
대의원 총회에서 통과된 탄1 가결 서류에 대한 일부 지적이 제기되고 있다.,2
임시 국회 소집 여부에 대한 여론이 분분하다.,2
정치적 소극주의에 대한 우려가 커지고 있다.,2
2003년 이후 처음으로 3일간 연휴가 선언된 것을 기념하기 위해 특별 방송이 잠시 중단되었다.,2
"국내외 인사 담당자들, 온라인 채용 설명회 확대에 힘쓰는 가운데 고3 확진자 발생으로 인한 등교 수업 문제가 제기되고 있다.",3
최근 군사 사이버 범죄의 증가 추세에 대응하기 위해 국방부에서 적극적인 사이버 보안 조치를 취하고 있다.,3
KEB하나은행이 호국보훈 단체 지원을 위해 기부금을 전달하는 등 사회적 책임감을 발휘하고 있다.,3
국내 과학자들은 정부의 자유공모 프로그램을 통해 기초 연구 지원 확대를 촉구하고 있다.,3
사고 발생 후 눈치만 살피던 스피싱 범죄자들에 대한 검거율이 높아지고 있다.,3
정규직과 비정규직 간의 임금 격차가 사회적 이슈로 떠오르고 있다.,3
우리은행이 디지털 전환 과제를 적극 추진하면서 금융 서비스 혁신에 주력하고 있다.,3
서부 지역의 고3 확진자 발생으로 인한 3차 등교 수업 문제가 복합적으로 대두되고 있다.,3
국내외 인사 담당자들이 온라인 채용 설명회 준비에 한창이다.,3
최근 XR 기술의 발전으로 인해 8인 가구,3
"SK텔레콤, 갤럭시 시리즈 전략적 파트너십 강화",4
"SKT 7맵 서비스, 하루 이용자 수 1,000만 명 돌파",4
바이오산업에 SKT의 중장기 투자 계획 발표,4
"AIST, 세계 8강 랭킹 달성에 성공",4
무단 알림톡 발송으로 인한 차량 사고 증가 우려,4
"서울, 모바일 컴퓨팅의 미래를 선도하는 국제 학회 개최",4
"5G 기반의 MES 플랫폼, 산업 현장 혁신 촉진",4
"고속 인터넷 가입자 수, SKT가 1위에 오르다",4
"양자 암호 통신 기술, 국가 시험망 구축 성공",4
"스마트 입자 기술 개발, 온도 변화에 적응하는 KAIST의 연구 성과 발표",4
한진그룹의 조직 개편 속에 대한항공 총괄 부사장에 새로운 인물 선임,5
부동산 시장 대책 발표로 고강도 조치 기대감 상승,5
KTB 투자의 신자금 투입으로 대림산업 실적 전망 긍정적,5
미국과 중국의 정치적 긴장감이 철강 및 기계 산업에 영향을 미치고 있음,5
롯데건설의 폐수 처리 기술이 환경 친화적 인증 획득,5
부동산 시장의 투기 수요가 부동산 공시가격 정보를 통해 파악됨,5
한국은행 총재의 경제 정책 지속성에 대한 관심 증대,5
21월 해제과식품 등 28만 주의 규제 완화 발표 기대,5
코스피 지수가 미국 경제 동향에 따라 회복세를 보이고 있음,5
투자자들은 환경 친화적 기업에 주목하며 투자 전략 재검토 중,5
미국의 언론 자유 지표에서 트럼프 행정부의 언론 규제가 큰 관심을 끌고 있다.,6
폴란드에서 주최하는 중동 문제 회의에 미국과 다른 서방 국가들이 참석한다.,6
이란의 반도체 수출 규제가 국제 사회에 큰 파급효과를 미치고 있다.,6
러시아의 우주정찰 위성 발사가 국제 우주 안전에 우려를 불러일으킨다.,6
미군은 북동부 시리아에 다국적 감시군을 추진하고 있다.,6
유엔은 국제 사회의 단결을 위해 이란의 핵 움직임에 대응하고 있다.,6
미국 기업들은 소비재 부품 생산을 강화하여 국내 시장 점유율을 높이고 있다.,6
한미 군사정보협정 체결을 앞두고 오늘 도쿄에서 정례 회의가 열린다.,6
이스라엘의 과거 역사를 재조명하는 노력이 희생양으로 여겨지는 중이다.,6
"전 세계가 지켜보는 가운데, 이란의 반도체 수출 규제가 글로벌 경제에 영향을 미치고 있다.",6
국내 화재 사태 2개월 연속으로 이어지며 인명피해 증가,0
문화예술계의 대중성 상승에 힘입어 게판 수상 소식이 화제,0
시대 변화에 발맞추어 장미에 새로운 패션을 더해 젊은 독자들의 관심 끌기,0
강원도 전역에 걸친 폭염이 2주째 이어지며 열대야 지속,0
일본에서 주최된 미생 콘테스트에서 한국 작품이 우수상 수상,0
야외 공연 'Renden'의 인기가 높아 관람객이 몰려 시민종화관 6관 전시장 포화,0
경기도 11개 시의 오존주의보가 해제됨에 따라 야외 활동이 활성화될 전망,0
한여름 밤을 영화로 즐기는 '스크린 셀러 영화제'가 열리다,0
하늘의 빛이 가득한 하늘과 경기 지역의 초미세먼지 농도가 낮아짐,0
경기도 전역에서 미세먼지 주의보가 발령되어 야외 활동 자제 권고,0
"프로축구 리그 확대 추진, 팬들의 관심도 증가할 것으로 예상",1
"성남FC, 2부리그 1위로 선두전쟁에 진입",1
"SK 삼성, 프로농구에서 승부차기 끝에 승리",1
"김우재 IBK기업은행 감독, 선수 건강 관리에 주력",1
"MLB 텍사스 펜스, 타구에 따른 외상 부상 발생 우려",1
"한국 농구, 계선 농구 시대에 맞춰 변화 모색 중",1
"류현진, MLB에서 1위 평균 자책점 지키며 활약",1
"아 마틴, 우리카드 코치로 한국 리그 복귀 기대감 상승",1
"WS 강감독, 2로축구 연맹의 70회 회장으로 선임",1
"프로농구 SK 삼성, SK 와이번스와의 격렬한 경쟁 속에 공동 3위로 올라",1
북한의 군사훈련 확대에 대한 국제사회의 우려 증폭,2
문재인 대통령의 판문점 선언서 발표로 한반도 평화의 길 열리나,2
정치권 내 진보당 중진들의 혁신적 관리 방안 모색,2
정부의 고용 정책 재정립을 위한 노력 지속,2
김정은 북한 지도자의 베이징 방문으로 경제 기술 발전 기대감 상승,2
홍윤식 의원의 정책 집중 논의로 정당 내 분위기 개선 기대,2
한국의 보이콧 행위에 대한 국제사회의 비판 증폭,2
한반도 평화 과정에서 미국의 역할 재정립 필요,2
북한의 핵 문제 해결을 위한 국제 협상 재개 기대,2
한국의 경제 발전을 위한 혁신적 관리 방안 모색,2
정부가 교육부와 교원노조 연합회에 대한 건립식 후 지원금 지급 방침 발표,3
헌재 판결에 따라 국가 배상 대신 민주화 캠페인 보상금 지급 논의 중,3
서울시 공무원에 대한 성희롱 사건으로 인한 징계 조치 강화 추진,3
"해외 인터넷 사업자에 대한 역차별 조사 착수, 방안 마련을 위한 정부 특별위원회 구성",3
SKT 설 연휴 기간 이동 후 애프터서비스 센터 운영 확대 발표,3
"철도역 승차권 판매 파업으로 인한 교통 혼잡 예상, 정부 개입 검토",3
"창 천 진입도로 방도 승격 국책 추진, 50억 규모 지원 확대 발표",3
LQ 선정 기관에 대한 5기자회 219 원 지원 확대 방침 발표,3
"2독립 100주 기념식에 참석한 인파가 기록적, 기억력 기념식 확대 추진",3
ZF 시0 자건 회장 사태에 대한 수사 진행 상황 발표 기대감 상승,3
"한국과 영국, 6개국 학술대회 개막 - 국제 학계의 활발한 교류를 이끌어내는 계기가 됨",4
양자암호키 기술 개발 속도전 - 보안 강화를 위한 혁신적 발전의 시작,4
중국의 스마트폰 점유율 상승 추세 지속 - 글로벌 시장에서의 경쟁 심화,4
"LG전자, 미국 시장에서 구글 홈 특가 판매 확대 - 스마트 홈 기기 시장 점유율 확대 전략",4
"KT, AI 기반 금융서비스를 내일부터 본격 시행 - 디지털 금융 시대의 선봉에 서다",4
"페이스북, 영문 콘텐츠 확대 속보 공개 - 글로벌 콘텐츠 시장에서의 경쟁력 강화",4
"럭시8 약품 판매 급감, ZE72만 유닛 판매 실적 파탄 - 약품 시장에서의 경쟁 심화",4
서울에서 국제 미래 모바일 컴퓨팅 학회 개최 - IT 분야의 글로벌 네트워킹 기회 제공,4
"LHEVK0로 촬영한 단편 영화 4편, 뉴욕 필름 페스티벌에서 화제 - 한국 영화 산업의 국제적 성과 제고",4
"AI 카UI 메신저, 경원 상담",4
아파트 동시분양 추진 지역별 시장 반응 관찰 필요,5
오바마와 트럼프의 견해 차이로 인한 폭력 범죄 불법 이민 증가 논란이 계속되고 있다.,6
역사적 비극을 겪은 이스라엘의 희비극에 대한 반성이 필요하다.,6
RCEP 추진에 따른 아태지역의 경제적 통합이 TPP 대비 유리한 점을 드러내고 있다.,6
이스라엘과 팔레스타인이 가자 지구에서의 무력 충돌을 중단하기 위한 합의에 도달했다.,6
기업의 염설에 대해 기업존 총리가 란 락을 차단하는 조치를 취했다.,6
트럼프의 아랍연맹 정상회의 발언에 대해 골란 고원 선언을 비판하는 목소리가 높다.,6
갈루치의 북미 접촉 결과가 다음 미국 정부에 전달될 예정이다.,6
세계 거래 체제 전환에 대한 준비가 미흡해 미국 내 체제 전환 요구가 제기되고 있다.,6
일본 언론이 메르켈 대통령의 역사 문제에 대해 언급 자제를 당부하며 표제를 비난했다.,6
트럼프와 메르켈의 인종차별 문제에 대한 연대감이 미국 여성 의원들 사이에서 높아지고 있다.,6
강풍주의보 발령 지역에 대한 안전 대책 마련 필요,0
해수욕장 개장 소식 속 장마로 인한 안전 문제 우려,0
"미술과 민주주의 국제심포지엄, 사회적 메시지 전달의 장",0
앱 이용자들의 소비 편의성 증진을 위한 수수료 인하 추진,0
23시 한파주의보 발령 지역의 저온 대응책 마련 필요,0
"강원도 여행지에서 찰옥수수 관람, 자연의 아름다움 체험 기회",0
소셜미디어에 널리 퍼진 에세이가 문학계에 새로운 흐름,0
"소설가 백민석의 쿠바 사진전, 문화 교류의 시각적 담화",0
"베린 하모저의 평화 오케스트라 공연, 마음의 울림 전달",0
"장마로 인한 관광지 폐쇄, 지역 경제에 부담 가중",0
"국내 스포츠 클럽, 성적 향상을 위한 전략적 파트너십 강화 추진",1
"기업 거물들, 사회 공헌 활동에 적극 참여",1
"KBO 리그, 타자 김빛내리의 기록적 득점 행진 계속",1
"농구 대표팀, 세계대회 결승전 진출을 향한 도전",1
"축구 스타 이승우, 국가대표팀 출전 기회 확대 기대감 상승",1
"야구 팀 브리검, 7이닝 완벽투로 4연속 승리 달성",1
"국내 대학, 스포츠 시설 개선 및 신규 프로그램 개발 추진",1
"사회적 기업, 지역사회 발전에 기여하는 사업 확대",1
"기업 단체 기부금, 사회 복지 기관에 상당액 전달",1
"스포츠 스타들의 사회 공헌 활동, 팬들 사이에서 긍정적 평가 받음",1
정치인들의 대화와 협상이 평화와 번영을 위한 통일의 길을 모색하는 데 중요한 역할을 하고 있다.,2
위기 상황에 직면했을 때 강력한 리더십을 발휘할 수 있는 후보에 대한 기대감이 높아지고 있다.,2
"북한의 평양에 새로운 교양관이 개관, 남북 문화 교류의 장을 마련했다.",2
야당과 여당 사이의 계파 간 갈등이 정치 풍경을 뒤흔들고 있다.,2
새 정치 지도부가 취임을 맞아 인사말을 전하며 앞으로의 방향을 밝혔다.,2
대통령의 핵심 정책에 대한 지지를 나타내는 여론이 확대되고 있다.,2
여당과 야당 지도부 간의 소통 강화가 정치적 분위기를 개선하는 데 기여하고 있다.,2
대선 전략을 세우는 과정에서 한 정당이 불쾌한 행위로 인해 비판을 받고 있다.,2
통일을 위한 길을 찾기 위한 노력 속에서 대통령의 리더십이 중요한 역할을 하고 있다는 인식이 높아지고 있다.,2
정치적 상황 변화 속에서 한 정당의 핵심 인물에 대한 의혹이 제기되고 있다.,2
디지털 일자리 부족 문제 해결을 위한 정부의 새로운 정책 발표,3
경찰의 특수수사능력 강화를 위한 교육 프로그램 개설,3
"공정거래위원회, 불공정 경쟁 의혹을 받는 기업에 대한 조처 강화",3
LGU+의 8월 전시회 참가로 문화예술 활성화 기대,3
"KB국민은행, 신용평가 우선주식 발행을 통한 자본 조달 성공",3
"한골방 바, 코로나19 이후 소규모 모임의 새로운 트렌드",3
"인터넷신문위원회, 언론 분쟁 대응 능력 향상을 위한 교육 실시",3
부산 고등학생 확진자 발생으로 3차 등교 방안 논의,3
부여 시대의 공공 건축물을 현대적으로 리모델링하는 프로젝트 추진,3
"의학 박사 대상 KIST 연구 캠프, 질병 치료법 개발에 기여",3
미국의 48번째 기후 위켓에 도전하다,4
"국내 IT 기업, 자체 플랫폼 구축 추진 속도 가속",4
"네이처의 미국 보도 자료, 두 번째 호평 받음",4
"KT, 새로운 스마트 노래방 앱 '노래보금자리' 출시",4
"버라이즌, 인수 후 가격 인하 계약 취소의 정체된 상황",4
유연하고 가벼운 웨어러블 기기용 배터리 개발 성공,4
"APT 공격에 대응하는 새로운 솔루션, 이스트시큐리티에서 개발",4
"디지털 객체 식별자 DOI, 국내 등록 및 관리 확대",4
"한국 우주개발, 달 탐사 프로젝트로 발전의 기회 모색",4
"LG전자, 저렴한 LTE 요금제와 함께 폴더블 피처폰 출시",4
한화 JGI스 후속사 정체 추정,5
"투자자들, 하나전기 목표치에 주목",5
거래소 규제 강화로 상장 안정성 확대,5
"부동산 시장, 그림전세급 지속적 상승세",5
두산솔루스 분할상장 후 주가 상승세 지속,5
"배달 앱 업계, 스트업과 배민의 경쟁 심화",5
"FTT엔진, 부품 판매 확대에 따른 시장 점유율 상승",5
"기업들, 95억 규모의 자본 증자 모금 계획 발표",5
"LS엠트론, 자동차 부품 사업 분할 후 신사 설립 추진",5
"SKT, 프리미엄 휴대폰 임대 서비스 하루 단위 요금 도입",5
홍콩의 송환법 연기: 민주주의의 표면적 침식에 대한 우려,6
"국내 문화재단, 장구 명인 추모 공연 개최",0
"한성백제박물관, 여름 사계 콘서트 연다",0
드랙퀸 연극 '전설' 내달 초 공연,0
"장미의 이름, 새 패션 라인으로 독자 호응",0
"국립민속박물관, 아카이브 전시로 역사를 새롭게 조명",0
"강원 해변, 피서객들에 의해 활기를 띠다",0
"구 경북, 구름 많음에도 낮 최고 2도로 온화한 날씨",0
"해외 XZ시장, 4개국과 6개국에 영향 주는 강세",0
"충북 CD시장, 외국산 제품에 대한 선호도 감소",0
"IT 기업들, 자체 AI 플랫폼 구축에 힘쓰다",0
스포츠 경기장 건설에 대한 투자가 증가하고 있는 추세를 보이고 있다.,1
최근 프로 스포츠 선수들의 계약 조건에 대한 관심이 높아지고 있다.,1
농구 리그 내 신인 선수들의 드래프트에서 높은 순위에 오르는 경향이 관찰되고 있다.,1
다양한 스포츠 종목에서 AI 기술의 도입이 논의되고 있다.,1
스포츠 팬들의 참여를 촉진하기 위한 새로운 이벤트가 주목받고 있다.,1
대학 농구 리그의 개막이 다가오면서 기대감이 높아지고 있다.,1
"프로 농구 팀들의 전망이 주목받고 있으며, 특히 SK와 현대모비스의 경쟁이 주목받고 있다.",1
축구 경기장의 안전 규정이 강화되고 있다.,1
야구 경기장에서의 관중 안전에 대한 논의가 활발하다.,1
스포츠 관련 기업들이 자체 AI 플랫폼 구축에 적극 나서고 있다.,1
한반도 정세 변화에 따른 대북 정책 재검토 필요성 제기,2
북한의 대외 활동 강화에 따른 한일 관계 동향 주목,2
한반도 총선 전망: 민주당과 야당의 공약과 전략 비교,2
북한의 핵 확산 의혹에 대한 국제사회의 대응 강화,2
한일 정상회담 후 한반도 평화 과정의 새로운 전환점 기대,2
한반도 총선에서 지역구별 공약의 중요성 부각,2
북한의 대외적 위협에 대한 한미 연합의 방어 전략 재검토,2
한반도 정세 변화 속에서 한중 관계의 복잡성 증가,2
한반도 총선에서 여성 후보들의 역할 확대 기대,2
한반도 평화 과정에서의 국제사회의 역할 강조,2
"교육부 교사 노조 연맹, 고용노동부 항소 철회 요구",3
글로벌 시장 진출을 위한 카카오 프렌즈 스토어의 국제 배송 확대,4
"삼성의 혁신적 후면 카메라 기술, 갤럭시9의 세계 최초 공개",4
중국의 역사적 유산인 만리장성에서 특별한 체험을 제공하는 에어비앤비,4
"구글의 QAI 기술 발전 속도, 얼굴 인식 범위 확대에 주목",4
개인정보 보호 위반으로 페이스북에 13억 원의 과징금 부과,4
포스코ICT가 스마트 솔루션 개발에 힘쓰며 미래 시장을 선도,4
"SKT와 유콘시스템, 드론 활용 ICT 솔루션 개발에 협력",4
"SKT, 세계 최초로 5개 가입자 100만 명 돌파",4
스마트 시티 구현을 위한 LH의 아파트 스마트홈 구축 계획 발표,4
"중소 증권사들, 투자일임형 ISA 도입에 긍정적 반응",5
"서울반도체, 올해 실적 전망 긍정적",5
"나스닥 시장, 6개월 만에 최초의 큰 하락 기록",5
"성장 잠재력이 높은 오리 주식들, 투자자들의 관심 증가",5
"데수원대면점2 프로젝트, 인도에서의 무산 결정",5
"증권사들, 흥국운용 인수금융펀드에 적극 참여 예상",5
"코스피 1900, 내년 메리츠증권의 주요 포트폴리오 대상",5
"실적 전망이 밝은 기업들, 투자자들 사이에서 주목 받음",5
"방사성 물질 조원 실 보라인, 글로벌 사냥의 대상으로 지목",5
"동양법 펀드 5, 증시 6품의 전환사채 시장 점유율 확대 기대",5
홍콩 시민들의 민주주의 요구에 대한 국제사회의 관심 증가,6
산간 지역의 주택 문제가 지속적으로 악화되고 있음,0
최근 발견된 새로운 반응형 물질(RF)에 대한 연구가 활발히 진행 중,0
전국 고등학교 3학년과 5학년 학생들의 수업 참여도가 약간 높아짐,0
8월 기준으로 전국 내 현대차 판매량이 전년 대비 176% 증가,0
전통 공연 예술 단체들을 위한 재정 지원이 확대되고 있음,0
창의력 부족에 대한 고민이 커지면서 '아이디어 창출 습관'에 대한 신간 서적이 인기를 끌고 있음,0
산간 지역 주택 문제가 지속적으로 악화되고 있음,0
예술 애호가들을 위한 특별 전시가 부산에서 개최됨,0
연정연 작가의 작품 전시가 개장됨,0
시를 들으며 즐기는 새로운 형태의 시문학 공연이 인기를 얻고 있음,0
"일본 야구, 고베 시리즈 출전팀 발표",1
"류현진, 콜로라도전 앞두고 불펜에서 벗어남",1
"바스케론, 국왕컵 16강전에서 9위와 맞붙음",1
"토트넘, 손민재 감독과 레알 마드리드전 대비",1
"MLB 선수들, 몸무게와 부동산 지분을 보너스로 받는 계약 조건",1
"서울대학교, 내년 1월 기강습회 개최 예정",1
"전 세계 최초 AI 축구 월드컵, KAIST에서 12개국 29팀 출전",1
"야구 팀 대농, 38표 차지해 8강 진출 확정",1
"힐먼 감독과 산체스, 불펜 근무 일수 15-16일로 정함",1
"추신수와 같은 팀 특별할 가능성, 류현진과 함께 기대감 상승",1
대북 특사단 회담이 평양에서 성공적으로 진행됨,2
정유지개위 위원장이 개사권 발동을 선언,2
"북한, 서방에 백두산 연구 제안하며 과학 외교 활성화 추진",2
"새누리당 새 원내대표에 정진석, 김광림 지명",2
"정상 5개국, 북한 문제 해결을 위한 중재 역할 수행 중",2
